idRating,userId,movieId,rating,timestamp,title,year,genres,name,lastname,age
2875,214,114635,5,1533940055,Look of Silence,2014,Documentary,Patrick,Smith,17
2876,214,115170,3,1427578953,Judge,2014,Drama,Patrick,Smith,17
2877,214,118246,4,1535186781,Clouds of Sils Maria,2014,Drama,Patrick,Smith,17
2878,214,122906,3,1518985270,Black Panther,2017,Action|Adventure|Sci-Fi,Patrick,Smith,17
2879,214,122926,3,1499640520,Untitled Spider-Man Reboot,2017,Action|Adventure|Fantasy,Patrick,Smith,17
2880,214,127108,4,1527978127,Brooklyn,2015,Drama|Romance,Patrick,Smith,17
2881,214,127130,3,1439759373,Mistress America,2015,Comedy,Patrick,Smith,17
2882,214,128606,3,1441486138,45 Years,2015,Drama,Patrick,Smith,17
2883,214,128620,4,1518295888,Victoria,2015,Crime|Drama|Romance,Patrick,Smith,17
2884,214,130578,3,1515798703,Gunman,2015,Action|Thriller,Patrick,Smith,17
2885,214,134796,4,1519571710,Bitter Lake,2015,Documentary,Patrick,Smith,17
2886,214,136449,4,1525376937,Ghost in the Shell 2.0,2008,Action|Animation|Sci-Fi,Patrick,Smith,17
2887,214,137337,5,1438533358,Amy,2015,Documentary,Patrick,Smith,17
2888,214,143367,3,1484424714,Silence,2016,Drama|Thriller,Patrick,Smith,17
2889,214,149334,3,1476479858,Nocturnal Animals,2016,Drama|Thriller,Patrick,Smith,17
2890,214,150284,3,1507536939,Everyday,2012,Drama,Patrick,Smith,17
2891,214,152065,4,1466151211,Embrace of the Serpent,2016,Adventure|Drama,Patrick,Smith,17
2892,214,152970,3,1525211812,Hunt for the Wilderpeople,2016,Adventure|Comedy,Patrick,Smith,17
2893,214,155064,3,1468101766,The Neon Demon,2016,Drama|Horror|Mystery,Patrick,Smith,17
2894,214,158972,4,1487457263,Toni Erdmann,2016,Drama,Patrick,Smith,17
2895,214,159193,4,1480882308,Café Society,2016,Comedy|Drama|Romance,Patrick,Smith,17
2896,214,161954,3,1492205251,Anthropoid,2016,War,Patrick,Smith,17
2897,214,161966,4,1475996410,Elle,2016,Thriller,Patrick,Smith,17
2898,214,162414,4,1492205302,Moonlight,2016,Drama,Patrick,Smith,17
2899,214,163068,2,1509890383,Killing Salazar,2016,Action,Patrick,Smith,17
2900,214,163134,3,1518393160,Your Name.,2016,Animation|Drama|Fantasy|Romance,Patrick,Smith,17
2901,214,163508,3,1489333214,Certain Women,2016,Drama,Patrick,Smith,17
2902,214,163959,3,1492862899,Loving,2016,Drama,Patrick,Smith,17
2903,214,165179,4,1507536365,Una,2016,Drama,Patrick,Smith,17
2904,214,165549,3,1492205267,Manchester by the Sea,2016,Drama,Patrick,Smith,17
2905,214,166643,4,1512924465,Hidden Figures,2016,Drama,Patrick,Smith,17
2906,214,167426,4,1507448651,Manifesto,2015,Drama,Patrick,Smith,17
2907,214,167794,4,1520112540,Frantz,2016,Drama,Patrick,Smith,17
2908,214,169068,4,1507536327,All This Panic,2016,Documentary,Patrick,Smith,17
2909,214,169984,3,1494705787,Alien: Covenant,2017,Action|Horror|Sci-Fi|Thriller,Patrick,Smith,17
2910,214,169992,3,1492205193,Free Fire,2017,Action|Crime|Drama,Patrick,Smith,17
2911,214,170355,4,1525378489,Mulholland Dr.,1999,Drama|Mystery|Romance,Patrick,Smith,17
2912,214,173141,4,1507536478,The Stopover,2016,Drama,Patrick,Smith,17
2913,214,173369,3,1520713799,You Were Never Really Here,2017,Drama,Patrick,Smith,17
2914,214,175813,4,1525733949,Force Majeure,2014,Comedy|Drama,Patrick,Smith,17
2915,214,176419,4,1506974502,Mother!,2017,Drama|Horror|Mystery|Thriller,Patrick,Smith,17
2916,214,176921,3,1506236586,The Villainess,2017,Action|Drama,Patrick,Smith,17
2917,214,177651,3,1533508938,The Florida Project,2017,Drama,Patrick,Smith,17
2918,214,177689,3,1509913377,The Killing of a Sacred Deer,2017,Drama|Horror|Mystery|Thriller,Patrick,Smith,17
2919,214,178401,3,1537593294,Lucky,2017,Drama,Patrick,Smith,17
2920,214,179111,4,1526756315,Montparnasse Bienvenüe,2017,(no genres listed),Patrick,Smith,17
2921,214,179119,4,1525370238,The Death of Stalin,2017,Comedy,Patrick,Smith,17
2922,214,179133,4,1525370189,Loving Vincent,2017,Animation|Crime|Drama,Patrick,Smith,17
2923,214,179135,5,1535302704,Blue Planet II,2017,Documentary,Patrick,Smith,17
2924,214,180031,3,1531088431,The Shape of Water,2017,Adventure|Drama|Fantasy,Patrick,Smith,17
2925,214,180297,4,1512850654,The Disaster Artist,2017,Comedy|Drama,Patrick,Smith,17
2926,214,180451,4,1528922194,Sicilian Ghost Story,2017,Drama|Mystery,Patrick,Smith,17
2927,214,181315,4,1518212561,Phantom Thread,2017,Drama|Romance,Patrick,Smith,17
2928,214,182379,4,1512850716,Kingdom of Us,2017,Documentary,Patrick,Smith,17
