idRating,userId,movieId,rating,timestamp,title,year,genres,name,lastname,age
1375,214,288,5,981197046,Natural Born Killers,1994,Action|Crime|Thriller,Patrick,Smith,17
1376,214,292,3,983024983,Outbreak,1995,Action|Drama|Sci-Fi|Thriller,Patrick,Smith,17
1377,214,293,4,983020025,Léon: The Professional (a.k.a. The Professional) (Léon),1994,Action|Crime|Drama|Thriller,Patrick,Smith,17
1378,214,296,5,981198317,Pulp Fiction,1994,Comedy|Crime|Drama|Thriller,Patrick,Smith,17
1379,214,315,2,983030196,Specialist,1994,Action|Drama|Thriller,Patrick,Smith,17
1380,214,318,3,1000073917,Shawshank Redemption,1994,Crime|Drama,Patrick,Smith,17
1381,214,333,2,987494181,Tommy Boy,1995,Comedy,Patrick,Smith,17
1382,214,344,2,1081513670,Ace Ventura: Pet Detective,1994,Comedy,Patrick,Smith,17
1383,214,349,3,1091555746,Clear and Present Danger,1994,Action|Crime|Drama|Thriller,Patrick,Smith,17
1384,214,353,3,983021115,Crow,1994,Action|Crime|Fantasy|Thriller,Patrick,Smith,17
1385,214,356,4,983023652,Forrest Gump,1994,Comedy|Drama|Romance|War,Patrick,Smith,17
1386,214,367,3,983024558,Mask,1994,Action|Comedy|Crime|Fantasy,Patrick,Smith,17
1387,214,368,3,1140206026,Maverick,1994,Adventure|Comedy|Western,Patrick,Smith,17
1388,214,370,3,983028154,Naked Gun 33 1/3: The Final Insult,1994,Action|Comedy,Patrick,Smith,17
1389,214,377,1,983021877,Speed,1994,Action|Romance|Thriller,Patrick,Smith,17
1390,214,380,3,983025770,True Lies,1994,Action|Adventure|Comedy|Romance|Thriller,Patrick,Smith,17
1391,214,405,1,983030069,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension),1994,Action|Fantasy,Patrick,Smith,17
1392,214,410,3,983022023,Addams Family Values,1993,Children|Comedy|Fantasy,Patrick,Smith,17
1393,214,420,2,983029850,Beverly Hills Cop III,1994,Action|Comedy|Crime|Thriller,Patrick,Smith,17
1394,214,423,2,983024725,Blown Away,1994,Action|Thriller,Patrick,Smith,17
1395,214,442,4,983026847,Demolition Man,1993,Action|Adventure|Sci-Fi,Patrick,Smith,17
1396,214,454,3,983020680,Firm,1993,Drama|Thriller,Patrick,Smith,17
1397,214,455,1,983029850,Free Willy,1993,Adventure|Children|Drama,Patrick,Smith,17
1398,214,457,3,983019183,Fugitive,1993,Thriller,Patrick,Smith,17
1399,214,471,4,1081514754,Hudsucker Proxy,1994,Comedy,Patrick,Smith,17
1400,214,474,3,983018571,In the Line of Fire,1993,Action|Thriller,Patrick,Smith,17
1401,214,480,3,983022050,Jurassic Park,1993,Action|Adventure|Sci-Fi|Thriller,Patrick,Smith,17
1402,214,485,2,983029427,Last Action Hero,1993,Action|Adventure|Comedy|Fantasy,Patrick,Smith,17
1403,214,527,3,981198357,Schindler's List,1993,Drama|War,Patrick,Smith,17
1404,214,539,3,983025770,Sleepless in Seattle,1993,Comedy|Drama|Romance,Patrick,Smith,17
1405,214,541,4,983017464,Blade Runner,1982,Action|Sci-Fi|Thriller,Patrick,Smith,17
1406,214,546,1,983031250,Super Mario Bros.,1993,Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,Patrick,Smith,17
1407,214,586,2,983027801,Home Alone,1990,Children|Comedy,Patrick,Smith,17
1408,214,589,3,983018703,Terminator 2: Judgment Day,1991,Action|Sci-Fi,Patrick,Smith,17
1409,214,590,3,983021338,Dances with Wolves,1990,Adventure|Drama|Western,Patrick,Smith,17
1410,214,592,3,983021155,Batman,1989,Action|Crime|Thriller,Patrick,Smith,17
1411,214,593,4,983017038,Silence of the Lambs,1991,Crime|Horror|Thriller,Patrick,Smith,17
1412,214,597,2,983024851,Pretty Woman,1990,Comedy|Romance,Patrick,Smith,17
1413,214,608,4,983017382,Fargo,1996,Comedy|Crime|Drama|Thriller,Patrick,Smith,17
1414,214,647,3,983021076,Courage Under Fire,1996,Action|Crime|Drama|War,Patrick,Smith,17
1415,214,648,3,1104263175,Mission: Impossible,1996,Action|Adventure|Mystery|Thriller,Patrick,Smith,17
1416,214,733,3,1149978535,Rock,1996,Action|Adventure|Thriller,Patrick,Smith,17
1417,214,741,3,1521922249,Ghost in the Shell (Kôkaku kidôtai),1995,Animation|Sci-Fi,Patrick,Smith,17
1418,214,762,2,983029827,Striptease,1996,Comedy|Crime,Patrick,Smith,17
1419,214,778,3,983019089,Trainspotting,1996,Comedy|Crime|Drama,Patrick,Smith,17
1420,214,780,3,983024774,Independence Day (a.k.a. ID4),1996,Action|Adventure|Sci-Fi|Thriller,Patrick,Smith,17
1421,214,785,2,983021240,Kingpin,1996,Comedy,Patrick,Smith,17
1422,214,786,2,983026910,Eraser,1996,Action|Drama|Thriller,Patrick,Smith,17
1423,214,788,1,983026258,Nutty Professor,1996,Comedy|Fantasy|Romance|Sci-Fi,Patrick,Smith,17
