idRating,userId,movieId,rating,timestamp,title,year,genres,name,lastname,age
4125,239,240,3,1013381502,Hideaway,1995,Thriller,Jeremy,Smith,17
4126,239,275,1,1008716749,Mixed Nuts,1994,Comedy,Jeremy,Smith,17
4127,239,460,1,991623664,Getting Even with Dad,1994,Comedy,Jeremy,Smith,17
4128,239,35,3,1011668807,Carrington,1995,Drama|Romance,Jeremy,Smith,17
4129,239,26,4,991712538,Othello,1995,Drama,Jeremy,Smith,17
4130,239,612,3,992921410,Pallbearer,1996,Comedy,Jeremy,Smith,17
4131,239,5499,2,1027897245,Robin and Marian,1976,Adventure|Drama|Romance,Jeremy,Smith,17
4132,239,2410,3,991623603,Rocky III,1982,Action|Drama,Jeremy,Smith,17
4133,239,5225,3.5,1055203621,And Your Mother Too (Y tu mamá también),2001,Drama|Romance,Jeremy,Smith,17
4134,239,5380,4,1044795602,Importance of Being Earnest,2002,Comedy|Drama|Romance,Jeremy,Smith,17
4135,239,1658,2,991625444,Life Less Ordinary,1997,Romance|Thriller,Jeremy,Smith,17
4136,239,1816,3,992921288,Two Girls and a Guy,1997,Comedy|Drama,Jeremy,Smith,17
4137,239,2325,3,1012257080,Orgazmo,1997,Comedy,Jeremy,Smith,17
4138,239,2598,2,991624340,Pushing Tin,1999,Comedy,Jeremy,Smith,17
4139,239,5296,2,1042408337,Sweetest Thing,2002,Comedy|Romance,Jeremy,Smith,17
4140,239,2114,3,991711980,Outsiders,1983,Drama,Jeremy,Smith,17
4141,239,1336,3,992922855,Body Parts,1991,Horror|Thriller,Jeremy,Smith,17
4142,239,1050,3,991710632,Looking for Richard,1996,Documentary|Drama,Jeremy,Smith,17
4143,239,1643,3,992920340,Mrs. Brown (a.k.a. Her Majesty,1997,Drama|Romance,Jeremy,Smith,17
4144,239,1883,4,991712044,Bulworth,1998,Comedy|Drama|Romance,Jeremy,Smith,17
4145,239,1885,2,991724002,Opposite of Sex,1998,Comedy|Drama|Romance,Jeremy,Smith,17
4146,239,2247,3,991711197,Married to the Mob,1988,Comedy,Jeremy,Smith,17
4147,239,2349,4,991623382,Mona Lisa,1986,Comedy|Thriller,Jeremy,Smith,17
4148,239,2390,4,991624237,Little Voice,1998,Comedy,Jeremy,Smith,17
4149,239,2696,3,1013379758,Dinner Game,1998,Comedy,Jeremy,Smith,17
4150,239,2759,1,1053382555,Dick,1999,Comedy,Jeremy,Smith,17
