idRating,userId,movieId,rating,timestamp,title,year,genres,name,lastname,age
3250,239,3114,3,991624441,Toy Story 2,1999,Adventure|Animation|Children|Comedy|Fantasy,Jeremy,Smith,17
3251,239,3146,2,992923041,Deuce Bigalow: Male Gigolo,1999,Comedy,Jeremy,Smith,17
3252,239,3156,3,1029717852,Bicentennial Man,1999,Drama|Romance|Sci-Fi,Jeremy,Smith,17
3253,239,3247,1,992921654,Sister Act,1992,Comedy|Crime,Jeremy,Smith,17
3254,239,3248,1,992922789,Sister Act 2: Back in the Habit,1993,Comedy,Jeremy,Smith,17
3255,239,3249,2,991625853,Hand That Rocks the Cradle,1992,Drama|Thriller,Jeremy,Smith,17
3256,239,3250,3,999471423,Alive,1993,Drama,Jeremy,Smith,17
3257,239,3252,2,991712604,Scent of a Woman,1992,Drama,Jeremy,Smith,17
3258,239,3253,2,991711820,Wayne's World,1992,Comedy,Jeremy,Smith,17
3259,239,3254,1,992920643,Wayne's World 2,1993,Comedy,Jeremy,Smith,17
3260,239,3255,3,991711484,League of Their Own,1992,Comedy|Drama,Jeremy,Smith,17
3261,239,3256,3,991625268,Patriot Games,1992,Action|Crime|Drama|Thriller,Jeremy,Smith,17
3262,239,3263,2,992920589,White Men Can't Jump,1992,Comedy|Drama,Jeremy,Smith,17
3263,239,3264,3,991722531,Buffy the Vampire Slayer,1992,Action|Comedy|Horror,Jeremy,Smith,17
3264,239,3300,1,991624340,Pitch Black,2000,Horror|Sci-Fi|Thriller,Jeremy,Smith,17
3265,239,3388,2,992922481,Harry and the Hendersons,1987,Children|Comedy,Jeremy,Smith,17
3266,239,3448,3,991712044,Good Morning,1987,Comedy|Drama|War,Jeremy,Smith,17
3267,239,3479,3,991711725,Ladyhawke,1985,Adventure|Fantasy|Romance,Jeremy,Smith,17
3268,239,3481,4,991627815,High Fidelity,2000,Comedy|Drama|Romance,Jeremy,Smith,17
3269,239,3489,2,991722993,Hook,1991,Adventure|Comedy|Fantasy,Jeremy,Smith,17
3270,239,3527,1,991625174,Predator,1987,Action|Sci-Fi|Thriller,Jeremy,Smith,17
3271,239,3552,3,991710886,Caddyshack,1980,Comedy,Jeremy,Smith,17
3272,239,3578,2,991624237,Gladiator,2000,Action|Adventure|Drama,Jeremy,Smith,17
3273,239,3608,4,991711574,Pee-wee's Big Adventure,1985,Adventure|Comedy,Jeremy,Smith,17
3274,239,3617,3,992834581,Road Trip,2000,Comedy,Jeremy,Smith,17
3275,239,3638,2,1012949496,Moonraker,1979,Action|Adventure|Sci-Fi|Thriller,Jeremy,Smith,17
3276,239,3697,2,991723645,Predator 2,1990,Action|Sci-Fi|Thriller,Jeremy,Smith,17
3277,239,3702,3,991711655,Mad Max,1979,Action|Adventure|Sci-Fi,Jeremy,Smith,17
3278,239,3703,3,991627893,Road Warrior,1981,Action|Adventure|Sci-Fi|Thriller,Jeremy,Smith,17
3279,239,3704,2,991712477,Mad Max Beyond Thunderdome,1985,Action|Adventure|Sci-Fi,Jeremy,Smith,17
3280,239,3717,1,991624237,Gone in 60 Seconds,2000,Action|Crime,Jeremy,Smith,17
3281,239,3740,4,991623450,Big Trouble in Little China,1986,Action|Adventure|Comedy|Fantasy,Jeremy,Smith,17
3282,239,3751,3,991624145,Chicken Run,2000,Animation|Children|Comedy,Jeremy,Smith,17
3283,239,3755,3,1051485574,Perfect Storm,2000,Drama|Thriller,Jeremy,Smith,17
3284,239,3763,2,991625268,F/X,1986,Action|Crime|Thriller,Jeremy,Smith,17
3285,239,3793,2,1039993352,X-Men,2000,Action|Adventure|Sci-Fi,Jeremy,Smith,17
3286,239,3809,2,991711725,What About Bob?,1991,Comedy,Jeremy,Smith,17
3287,239,3835,2,991625944,Crush,1993,Thriller,Jeremy,Smith,17
3288,239,3841,2,992922588,Air America,1990,Action|Comedy,Jeremy,Smith,17
3289,239,3868,3,991711725,Naked Gun: From the Files of Police Squad!,1988,Action|Comedy|Crime|Romance,Jeremy,Smith,17
3290,239,3948,2,991622826,Meet the Parents,2000,Comedy,Jeremy,Smith,17
3291,239,3977,3,1039993261,Charlie's Angels,2000,Action|Comedy,Jeremy,Smith,17
3292,239,3994,2,991625268,Unbreakable,2000,Drama|Sci-Fi,Jeremy,Smith,17
3293,239,3996,3,1020037915,Crouching Tiger,2000,Action|Drama|Romance,Jeremy,Smith,17
3294,239,4005,3,991712390,Living Daylights,1987,Action|Adventure|Thriller,Jeremy,Smith,17
3295,239,4011,3,1018231693,Snatch,2000,Comedy|Crime|Thriller,Jeremy,Smith,17
