idRating,userId,movieId,rating,timestamp,title,year,genres,name,lastname,age
1500,214,1760,1,983029980,Spice World,1997,Comedy,Patrick,Smith,17
1501,214,1784,3,983022128,As Good as It Gets,1997,Comedy|Drama|Romance,Patrick,Smith,17
1502,214,1810,3,1138574339,Primary Colors,1998,Comedy|Drama,Patrick,Smith,17
1503,214,1831,3,983029980,Lost in Space,1998,Action|Adventure|Sci-Fi,Patrick,Smith,17
1504,214,1876,2,983025569,Deep Impact,1998,Drama|Sci-Fi|Thriller,Patrick,Smith,17
1505,214,1882,2,983030744,Godzilla,1998,Action|Sci-Fi|Thriller,Patrick,Smith,17
1506,214,1884,4,1148854565,Fear and Loathing in Las Vegas,1998,Adventure|Comedy|Drama,Patrick,Smith,17
1507,214,1917,3,1155978195,Armageddon,1998,Action|Romance|Sci-Fi|Thriller,Patrick,Smith,17
1508,214,1918,3,1081514506,Lethal Weapon 4,1998,Action|Comedy|Crime|Thriller,Patrick,Smith,17
1509,214,1921,2,983114997,Pi,1998,Drama|Sci-Fi|Thriller,Patrick,Smith,17
1510,214,1923,4,981198945,There's Something About Mary,1998,Comedy|Romance,Patrick,Smith,17
1511,214,2000,2,983019024,Lethal Weapon,1987,Action|Comedy|Crime|Drama,Patrick,Smith,17
1512,214,2001,2,983022827,Lethal Weapon 2,1989,Action|Comedy|Crime|Drama,Patrick,Smith,17
1513,214,2002,3,1081514512,Lethal Weapon 3,1992,Action|Comedy|Crime|Drama,Patrick,Smith,17
1514,214,2003,2,983023130,Gremlins,1984,Comedy|Horror,Patrick,Smith,17
1515,214,2004,2,983024380,Gremlins 2: The New Batch,1990,Comedy|Horror,Patrick,Smith,17
1516,214,2006,2,983020742,Mask of Zorro,1998,Action|Comedy|Romance,Patrick,Smith,17
1517,214,2011,2,983024954,Back to the Future Part II,1989,Adventure|Comedy|Sci-Fi,Patrick,Smith,17
1518,214,2054,2,983027289,Honey,1989,Adventure|Children|Comedy|Fantasy|Sci-Fi,Patrick,Smith,17
1519,214,2058,3,983020601,Negotiator,1998,Action|Crime|Drama|Mystery|Thriller,Patrick,Smith,17
1520,214,2115,1,983024475,Indiana Jones and the Temple of Doom,1984,Action|Adventure|Fantasy,Patrick,Smith,17
1521,214,2126,3,1134320209,Snake Eyes,1998,Action|Crime|Mystery|Thriller,Patrick,Smith,17
