idRating,userId,movieId,rating,timestamp,title,year,genres,name,lastname,age
7000,497,838,4,941880996,Emma,1996,Comedy|Drama|Romance,Sonny,Smith,53
7001,497,2023,4,941883239,Godfather: Part III,1990,Crime|Drama|Mystery|Thriller,Sonny,Smith,53
7002,497,3006,4,941877735,Insider,1999,Drama|Thriller,Sonny,Smith,53
7003,497,17,5,941879872,Sense and Sensibility,1995,Drama|Romance,Sonny,Smith,53
7004,497,207,4,941883159,Walk in the Clouds,1995,Drama|Romance,Sonny,Smith,53
7005,497,222,4,941882430,Circle of Friends,1995,Drama|Romance,Sonny,Smith,53
7006,497,232,5,941880852,Eat Drink Man Woman (Yin shi nan nu),1994,Comedy|Drama|Romance,Sonny,Smith,53
7007,497,235,2,941881156,Ed Wood,1994,Comedy|Drama,Sonny,Smith,53
7008,497,249,3,941881787,Immortal Beloved,1994,Drama|Romance,Sonny,Smith,53
7009,497,265,5,941879334,Like Water for Chocolate (Como agua para chocolate),1992,Drama|Fantasy|Romance,Sonny,Smith,53
7010,497,272,5,941879041,Madness of King George,1994,Comedy|Drama,Sonny,Smith,53
7011,497,300,5,941880852,Quiz Show,1994,Drama,Sonny,Smith,53
7012,497,477,4,941881971,What's Love Got to Do with It?,1993,Drama|Musical,Sonny,Smith,53
7013,497,22,4,941883319,Copycat,1995,Crime|Drama|Horror|Mystery|Thriller,Sonny,Smith,53
7014,497,230,4,941881156,Dolores Claiborne,1995,Drama|Thriller,Sonny,Smith,53
7015,497,508,5,941880546,Philadelphia,1993,Drama,Sonny,Smith,53
7016,497,81,5,941883074,Things to Do in Denver When You're Dead,1995,Crime|Drama|Romance,Sonny,Smith,53
7017,497,229,3,941880476,Death and the Maiden,1994,Drama|Thriller,Sonny,Smith,53
7018,497,351,4,941883478,Corrina,1994,Comedy|Drama|Romance,Sonny,Smith,53
7019,497,428,3,941880476,Bronx Tale,1993,Drama,Sonny,Smith,53
7020,497,431,4,941883319,Carlito's Way,1993,Crime|Drama,Sonny,Smith,53
7021,497,507,4,941882066,Perfect World,1993,Crime|Drama|Thriller,Sonny,Smith,53
7022,497,535,5,941882150,Short Cuts,1993,Drama,Sonny,Smith,53
7023,497,628,5,941880546,Primal Fear,1996,Crime|Drama|Mystery|Thriller,Sonny,Smith,53
7024,497,1084,5,941879223,Bonnie and Clyde,1967,Crime|Drama,Sonny,Smith,53
7025,497,1161,5,941883937,Tin Drum,1979,Drama|War,Sonny,Smith,53
7026,497,1227,3,941883074,Once Upon a Time in America,1984,Crime|Drama,Sonny,Smith,53
7027,497,1245,5,941881327,Miller's Crossing,1990,Crime|Drama|Film-Noir|Thriller,Sonny,Smith,53
7028,497,953,1,941880321,It's a Wonderful Life,1946,Children|Drama|Fantasy|Romance,Sonny,Smith,53
7029,497,1231,5,941881385,Right Stuff,1983,Drama,Sonny,Smith,53
7030,497,1120,4,941879334,People vs. Larry Flynt,1996,Comedy|Drama,Sonny,Smith,53
7031,497,194,5,941879434,Smoke,1995,Comedy|Drama,Sonny,Smith,53
7032,497,529,4,941879627,Searching for Bobby Fischer,1993,Drama,Sonny,Smith,53
7033,497,1097,5,941879041,E.T. the Extra-Terrestrial,1982,Children|Drama|Sci-Fi,Sonny,Smith,53
7034,497,1250,5,941879510,Bridge on the River Kwai,1957,Adventure|Drama|War,Sonny,Smith,53
7035,497,1272,4,941880173,Patton,1970,Drama|War,Sonny,Smith,53
7036,497,1302,3,941882150,Field of Dreams,1989,Children|Drama|Fantasy,Sonny,Smith,53
7037,497,1246,4,941880932,Dead Poets Society,1989,Drama,Sonny,Smith,53
7038,497,2826,3,941877855,13th Warrior,1999,Action|Adventure|Fantasy,Sonny,Smith,53
7039,497,1276,5,941879510,Cool Hand Luke,1967,Drama,Sonny,Smith,53
7040,497,247,5,941879819,Heavenly Creatures,1994,Crime|Drama,Sonny,Smith,53
7041,497,1949,4,941878367,Man for All Seasons,1966,Drama,Sonny,Smith,53
7042,497,2686,5,941879434,Red Violin,1998,Drama|Mystery,Sonny,Smith,53
7043,497,1183,1,941879819,English Patient,1996,Drama|Romance|War,Sonny,Smith,53
7044,497,1224,5,941878632,Henry V,1989,Action|Drama|Romance|War,Sonny,Smith,53
7045,497,1228,4,941878092,Raging Bull,1980,Drama,Sonny,Smith,53
7046,497,1293,5,941879223,Gandhi,1982,Drama,Sonny,Smith,53
7047,497,1619,3,941883319,Seven Years in Tibet,1997,Adventure|Drama|War,Sonny,Smith,53
7048,497,1674,5,941878801,Witness,1985,Drama|Romance|Thriller,Sonny,Smith,53
7049,497,1942,5,941878243,All the King's Men,1949,Drama,Sonny,Smith,53
7050,497,1944,4,941879872,From Here to Eternity,1953,Drama|Romance|War,Sonny,Smith,53
7051,497,1956,5,941878632,Ordinary People,1980,Drama,Sonny,Smith,53
