idRating,userId,movieId,rating,timestamp,title,year,genres,name,lastname,age
5125,277,904,4.5,1427932956,Rear Window,1954,Mystery|Thriller,Tobias,Smith,36
5126,277,908,4.5,1427932963,North by Northwest,1959,Action|Adventure|Mystery|Romance|Thriller,Tobias,Smith,36
5127,277,910,3,1428191700,Some Like It Hot,1959,Comedy|Crime,Tobias,Smith,36
5128,277,912,3,1428190587,Casablanca,1942,Drama|Romance,Tobias,Smith,36
5129,277,913,3.5,1427934605,Maltese Falcon,1941,Film-Noir|Mystery,Tobias,Smith,36
5130,277,916,3,1428423145,Roman Holiday,1953,Comedy|Drama|Romance,Tobias,Smith,36
5131,277,923,3.5,1428191321,Citizen Kane,1941,Drama|Mystery,Tobias,Smith,36
5132,277,1093,2.5,1428192178,Doors,1991,Drama,Tobias,Smith,36
5133,277,1199,4,1427936213,Brazil,1985,Fantasy|Sci-Fi,Tobias,Smith,36
5134,277,1206,3.5,1427935864,Clockwork Orange,1971,Crime|Drama|Sci-Fi|Thriller,Tobias,Smith,36
5135,277,1219,4.5,1427933022,Psycho,1960,Crime|Horror,Tobias,Smith,36
5136,277,1225,3.5,1428191256,Amadeus,1984,Drama,Tobias,Smith,36
5137,277,1247,3,1428423481,Graduate,1967,Comedy|Drama|Romance,Tobias,Smith,36
5138,277,1249,3,1428191937,Femme Nikita,1990,Action|Crime|Romance|Thriller,Tobias,Smith,36
5139,277,1258,4.5,1427935856,Shining,1980,Horror,Tobias,Smith,36
5140,277,2186,3.5,1427932992,Strangers on a Train,1951,Crime|Drama|Film-Noir|Thriller,Tobias,Smith,36
5141,277,2324,3.5,1428191316,Life Is Beautiful (La Vita è bella),1997,Comedy|Drama|Romance|War,Tobias,Smith,36
5142,277,3067,3.5,1428421567,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios),1988,Comedy|Drama,Tobias,Smith,36
5143,277,3072,3,1428192079,Moonstruck,1987,Comedy|Romance,Tobias,Smith,36
5144,277,3083,4,1428421509,All About My Mother (Todo sobre mi madre),1999,Drama,Tobias,Smith,36
5145,277,1380,2.5,1428191373,Grease,1978,Comedy|Musical|Romance,Tobias,Smith,36
5146,277,362,1.5,1428192185,Jungle Book,1994,Adventure|Children|Romance,Tobias,Smith,36
